dt_sin_pri,notified,probable,lab_confirmed,acum_notified,acum_probable,acum_lab_confirmed
2015-06-22,11.714285714285714,4.142857142857143,1.8571428571428572,27303.714285714286,15642.142857142857,7552.428571428572
2015-06-23,11.714285714285714,4.285714285714286,1.7142857142857142,27315.428571428572,15646.42857142857,7554.142857142857
2015-06-24,10.285714285714286,4.142857142857143,1.8571428571428572,27325.714285714286,15650.57142857143,7556.0
2015-06-25,10.285714285714286,3.5714285714285716,1.5714285714285714,27336.0,15654.142857142857,7557.571428571428
2015-06-26,9.428571428571429,3.2857142857142856,1.5714285714285714,27345.428571428572,15657.42857142857,7559.142857142857
2015-06-27,8.428571428571429,2.7142857142857144,0.8571428571428571,27353.85714285714,15660.142857142857,7560.0
2015-06-28,7.714285714285714,1.8571428571428572,0.5714285714285714,27361.571428571428,15662.0,7560.571428571428
2015-06-29,7.0,2.142857142857143,0.8571428571428571,27368.571428571428,15664.142857142857,7561.428571428572
2015-06-30,6.428571428571429,1.4285714285714286,0.8571428571428571,27375.0,15665.57142857143,7562.285714285715
2015-07-01,7.428571428571429,2.142857142857143,1.1428571428571428,27382.428571428572,15667.714285714286,7563.428571428572
2015-07-02,6.571428571428571,2.142857142857143,1.0,27389.0,15669.857142857143,7564.428571428572
2015-07-03,6.142857142857143,2.2857142857142856,1.0,27395.14285714286,15672.142857142857,7565.428571428572
2015-07-04,5.571428571428571,1.8571428571428572,1.1428571428571428,27400.714285714286,15674.0,7566.571428571428
2015-07-05,5.428571428571429,2.2857142857142856,1.5714285714285714,27406.14285714286,15676.285714285714,7568.142857142857
2015-07-06,5.142857142857143,2.142857142857143,1.4285714285714286,27411.285714285714,15678.42857142857,7569.571428571428
2015-07-07,5.285714285714286,2.2857142857142856,1.4285714285714286,27416.571428571428,15680.714285714286,7571.0
2015-07-08,4.428571428571429,1.4285714285714286,1.0,27421.0,15682.142857142857,7572.0
2015-07-09,4.571428571428571,1.2857142857142858,1.0,27425.571428571428,15683.42857142857,7573.0
2015-07-10,5.571428571428571,1.1428571428571428,1.0,27431.14285714286,15684.57142857143,7574.0
2015-07-11,5.142857142857143,1.0,0.8571428571428571,27436.285714285714,15685.57142857143,7574.857142857143
2015-07-12,5.142857142857143,0.7142857142857143,0.5714285714285714,27441.428571428572,15686.285714285714,7575.428571428572
2015-07-13,5.857142857142857,0.7142857142857143,0.42857142857142855,27447.285714285714,15687.0,7575.857142857143
2015-07-14,5.857142857142857,0.42857142857142855,0.2857142857142857,27453.14285714286,15687.42857142857,7576.142857142857
2015-07-15,5.571428571428571,0.42857142857142855,0.2857142857142857,27458.714285714286,15687.857142857143,7576.428571428572
2015-07-16,5.428571428571429,0.42857142857142855,0.2857142857142857,27464.14285714286,15688.285714285714,7576.714285714285
2015-07-17,4.714285714285714,0.42857142857142855,0.2857142857142857,27468.85714285714,15688.714285714286,7577.0
2015-07-18,4.571428571428571,0.42857142857142855,0.2857142857142857,27473.428571428572,15689.142857142857,7577.285714285715
2015-07-19,4.714285714285714,0.8571428571428571,0.2857142857142857,27478.14285714286,15690.0,7577.571428571428
2015-07-20,4.142857142857143,1.0,0.42857142857142855,27482.285714285714,15691.0,7578.0
2015-07-21,3.7142857142857144,1.2857142857142858,0.7142857142857143,27486.0,15692.285714285714,7578.714285714285
2015-07-22,4.285714285714286,1.7142857142857142,1.0,27490.285714285714,15694.0,7579.714285714285
2015-07-23,4.0,1.7142857142857142,1.0,27494.285714285714,15695.714285714286,7580.714285714285
2015-07-24,3.857142857142857,2.0,1.1428571428571428,27498.14285714286,15697.714285714286,7581.857142857143
2015-07-25,3.857142857142857,2.0,1.1428571428571428,27502.0,15699.714285714286,7583.0
2015-07-26,4.571428571428571,2.0,1.2857142857142858,27506.571428571428,15701.714285714286,7584.285714285715
2015-07-27,4.428571428571429,1.7142857142857142,1.1428571428571428,27511.0,15703.42857142857,7585.428571428572
2015-07-28,4.714285714285714,1.5714285714285714,0.8571428571428571,27515.714285714286,15705.0,7586.285714285715
2015-07-29,4.428571428571429,1.1428571428571428,0.5714285714285714,27520.14285714286,15706.142857142857,7586.857142857143
2015-07-30,6.0,1.2857142857142858,0.7142857142857143,27526.14285714286,15707.42857142857,7587.571428571428
2015-07-31,6.0,1.0,0.5714285714285714,27532.14285714286,15708.42857142857,7588.142857142857
2015-08-01,6.428571428571429,1.0,0.5714285714285714,27538.571428571428,15709.42857142857,7588.714285714285
