dt_sin_pri,notified,probable,lab_confirmed,acum_notified,acum_probable,acum_lab_confirmed
2020-04-20,87.85714285714286,53.285714285714285,3.5714285714285716,75558.85714285714,47043.57142857143,14299.42857142857
2020-04-21,87.42857142857143,46.142857142857146,3.142857142857143,75646.28571428571,47089.71428571428,14302.57142857143
2020-04-22,87.14285714285714,41.714285714285715,2.7142857142857144,75733.42857142857,47131.42857142857,14305.285714285714
2020-04-23,88.57142857142857,36.0,3.142857142857143,75822.0,47167.42857142857,14308.42857142857
2020-04-24,87.71428571428571,30.0,3.142857142857143,75909.71428571429,47197.42857142857,14311.57142857143
2020-04-25,86.14285714285714,26.0,2.7142857142857144,75995.85714285714,47223.42857142857,14314.285714285714
2020-04-26,83.71428571428571,23.714285714285715,3.2857142857142856,76079.57142857143,47247.142857142855,14317.57142857143
2020-04-27,87.0,23.142857142857142,4.142857142857143,76166.57142857143,47270.28571428572,14321.714285714286
2020-04-28,85.71428571428571,22.428571428571427,5.0,76252.28571428571,47292.71428571428,14326.714285714286
2020-04-29,84.71428571428571,20.142857142857142,5.285714285714286,76337.0,47312.857142857145,14332.0
2020-04-30,81.0,20.142857142857142,5.857142857142857,76418.0,47333.0,14337.857142857143
2020-05-01,79.71428571428571,18.571428571428573,5.714285714285714,76497.71428571429,47351.57142857143,14343.57142857143
2020-05-02,79.42857142857143,19.0,6.285714285714286,76577.14285714286,47370.57142857143,14349.857142857143
2020-05-03,76.28571428571429,17.714285714285715,6.0,76653.42857142857,47388.28571428572,14355.857142857143
2020-05-04,73.14285714285714,17.571428571428573,6.285714285714286,76726.57142857143,47405.857142857145,14362.142857142857
2020-05-05,71.71428571428571,17.142857142857142,6.0,76798.28571428571,47423.0,14368.142857142857
2020-05-06,70.85714285714286,17.285714285714285,6.142857142857143,76869.14285714286,47440.28571428572,14374.285714285714
2020-05-07,68.57142857142857,15.714285714285714,5.714285714285714,76937.71428571429,47456.0,14380.0
2020-05-08,64.71428571428571,15.142857142857142,5.714285714285714,77002.42857142857,47471.142857142855,14385.714285714286
2020-05-09,61.142857142857146,13.0,5.0,77063.57142857143,47484.142857142855,14390.714285714286
2020-05-10,59.714285714285715,12.142857142857142,4.571428571428571,77123.28571428571,47496.28571428572,14395.285714285714
2020-05-11,55.285714285714285,10.0,3.2857142857142856,77178.57142857143,47506.28571428572,14398.57142857143
2020-05-12,51.57142857142857,9.142857142857142,3.2857142857142856,77230.14285714286,47515.42857142857,14401.857142857143
2020-05-13,47.142857142857146,8.571428571428571,2.857142857142857,77277.28571428571,47524.0,14404.714285714286
2020-05-14,45.42857142857143,7.857142857142857,2.4285714285714284,77322.71428571429,47531.857142857145,14407.142857142857
2020-05-15,43.285714285714285,7.571428571428571,1.7142857142857142,77366.0,47539.42857142857,14408.857142857143
2020-05-16,40.857142857142854,8.285714285714286,2.0,77406.85714285714,47547.71428571428,14410.857142857143
2020-05-17,38.57142857142857,8.714285714285714,1.8571428571428572,77445.42857142857,47556.42857142857,14412.714285714286
2020-05-18,36.714285714285715,8.857142857142858,1.7142857142857142,77482.14285714286,47565.28571428572,14414.42857142857
2020-05-19,35.57142857142857,8.571428571428571,1.1428571428571428,77517.71428571429,47573.857142857145,14415.57142857143
2020-05-20,36.142857142857146,8.142857142857142,1.0,77553.85714285714,47582.0,14416.57142857143
2020-05-21,34.285714285714285,8.0,1.1428571428571428,77588.14285714286,47590.0,14417.714285714286
2020-05-22,30.714285714285715,7.428571428571429,1.2857142857142858,77618.85714285714,47597.42857142857,14419.0
2020-05-23,29.0,6.571428571428571,0.8571428571428571,77647.85714285714,47604.0,14419.857142857143
2020-05-24,24.714285714285715,5.571428571428571,0.8571428571428571,77672.57142857143,47609.57142857143,14420.714285714286
